Date,Cash,Shares,Price,Portfolio_Value,Daily_Return,Peak,Drawdown,Buy_Hold_Value
2022-02-02 00:00:00-05:00,10000.0,0,172.5896759033203,10000.0,0.0,10000.0,0.0,9661.00743782735
2022-02-03 00:00:00-05:00,10000.0,0,169.70399475097656,10000.0,0.0,10000.0,0.0,9499.476413853423
2022-02-04 00:00:00-05:00,10000.0,0,169.41903686523438,10000.0,0.0,10000.0,0.0,9483.52540033414
2022-02-07 00:00:00-05:00,10000.0,0,168.70166015625,10000.0,0.0,10000.0,0.0,9443.368990717237
2022-02-08 00:00:00-05:00,10000.0,0,171.81703186035156,10000.0,0.0,10000.0,0.0,9617.757343018111
2022-02-09 00:00:00-05:00,10000.0,0,173.2420196533203,10000.0,0.0,10000.0,0.0,9697.523514399047
2022-02-10 00:00:00-05:00,10000.0,0,169.15365600585938,10000.0,0.0,10000.0,0.0,9468.670244932404
2022-02-11 00:00:00-05:00,10000.0,0,165.73365783691406,10000.0,0.0,10000.0,0.0,9277.229896171073
2022-02-14 00:00:00-05:00,10000.0,0,165.9695281982422,10000.0,0.0,10000.0,0.0,9290.433150092418
2022-02-15 00:00:00-05:00,10000.0,0,169.81216430664062,10000.0,0.0,10000.0,0.0,9505.531392961226
2022-02-16 00:00:00-05:00,10000.0,0,169.57632446289062,10000.0,0.0,10000.0,0.0,9492.329847314422
2022-02-17 00:00:00-05:00,10000.0,0,165.9695281982422,10000.0,0.0,10000.0,0.0,9290.433150092418
2022-02-18 00:00:00-05:00,10000.0,0,164.41676330566406,10000.0,0.0,10000.0,0.0,9203.51443321159
2022-02-22 00:00:00-05:00,10000.0,0,161.4881134033203,10000.0,0.0,10000.0,0.0,9039.578158685039
2022-02-23 00:00:00-05:00,10000.0,0,157.31137084960938,10000.0,0.0,10000.0,0.0,8805.777726149925
2022-02-24 00:00:00-05:00,10000.0,0,159.93531799316406,10000.0,0.0,10000.0,0.0,8952.657733529672
2022-02-25 00:00:00-05:00,10000.0,0,162.00900268554688,10000.0,0.0,10000.0,0.0,9068.735842674749
2022-02-28 00:00:00-05:00,10000.0,0,162.2743377685547,10000.0,0.0,10000.0,0.0,9083.588435664673
2022-03-01 00:00:00-05:00,10000.0,0,160.38743591308594,10000.0,0.0,10000.0,0.0,8977.965820843
2022-03-02 00:00:00-05:00,10000.0,0,163.6894989013672,10000.0,0.0,10000.0,0.0,9162.804542643658
2022-03-03 00:00:00-05:00,10000.0,0,163.36520385742188,10000.0,0.0,10000.0,0.0,9144.651563242032
2022-03-04 00:00:00-05:00,10000.0,0,160.3579559326172,10000.0,0.0,10000.0,0.0,8976.31562763715
2022-03-07 00:00:00-05:00,10000.0,0,156.55462646484375,10000.0,0.0,10000.0,0.0,8763.417642376142
2022-03-08 00:00:00-05:00,10000.0,0,154.72669982910156,10000.0,0.0,10000.0,0.0,8661.09626810344
2022-03-09 00:00:00-05:00,10000.0,0,160.14170837402344,10000.0,0.0,10000.0,0.0,8964.210794245166
2022-03-10 00:00:00-05:00,10000.0,0,155.7880859375,10000.0,0.0,10000.0,0.0,8720.509202474948
2022-03-11 00:00:00-05:00,10000.0,0,152.06338500976562,10000.0,0.0,10000.0,0.0,8512.012586566812
2022-03-14 00:00:00-04:00,10000.0,0,148.02423095703125,10000.0,0.0,10000.0,0.0,8285.913909796272
2022-03-15 00:00:00-04:00,10000.0,0,152.4171905517578,10000.0,0.0,10000.0,0.0,8531.81746744883
2022-03-16 00:00:00-04:00,10000.0,0,156.83963012695312,10000.0,0.0,10000.0,0.0,8779.371218307237
2022-03-17 00:00:00-04:00,10000.0,0,157.85186767578125,10000.0,0.0,10000.0,0.0,8836.032976531726
2022-03-18 00:00:00-04:00,10000.0,0,161.15399169921875,10000.0,0.0,10000.0,0.0,9020.875114881463
2022-03-21 00:00:00-04:00,10000.0,0,162.52989196777344,10000.0,0.0,10000.0,0.0,9097.893526664458
2022-03-22 00:00:00-04:00,10000.0,0,165.91058349609375,10000.0,0.0,10000.0,0.0,9287.133617817988
2022-03-23 00:00:00-04:00,10000.0,0,167.27662658691406,10000.0,0.0,10000.0,0.0,9363.600256924492
2022-03-24 00:00:00-04:00,10000.0,0,171.0701141357422,10000.0,0.0,10000.0,0.0,9575.947323646278
2022-03-25 00:00:00-04:00,10000.0,0,171.7088623046875,10000.0,0.0,10000.0,0.0,9611.70236391031
2022-03-28 00:00:00-04:00,10000.0,0,172.57374572753906,10000.0,0.0,10000.0,0.0,9660.115718517354
2022-03-29 00:00:00-04:00,10000.0,0,175.8758087158203,10000.0,0.0,10000.0,0.0,9844.954440318013
2022-03-30 00:00:00-04:00,10000.0,0,174.7063446044922,10000.0,0.0,10000.0,0.0,9779.491651662322
2022-03-31 00:00:00-04:00,10000.0,0,171.60081481933594,10000.0,0.0,10000.0,0.0,9605.654217900668
2022-04-01 00:00:00-04:00,10000.0,0,171.3059539794922,10000.0,0.0,10000.0,0.0,9589.148869293082
2022-04-04 00:00:00-04:00,10000.0,0,175.36477661132812,10000.0,0.0,10000.0,0.0,9816.348529004794
2022-04-05 00:00:00-04:00,10000.0,0,172.04302978515625,10000.0,0.0,10000.0,0.0,9630.407970125696
2022-04-06 00:00:00-04:00,10000.0,0,168.86871337890625,10000.0,0.0,10000.0,0.0,9452.720085550389
2022-04-07 00:00:00-04:00,10000.0,0,169.17337036132812,10000.0,0.0,10000.0,0.0,9469.773790285384
2022-04-08 00:00:00-04:00,10000.0,0,167.15867614746094,10000.0,0.0,10000.0,0.0,9356.997775826549
2022-04-11 00:00:00-04:00,10000.0,0,162.89346313476562,10000.0,0.0,10000.0,0.0,9118.245055399344
2022-04-12 00:00:00-04:00,10000.0,0,164.77056884765625,10000.0,0.0,10000.0,0.0,9223.319314093607
2022-04-13 00:00:00-04:00,10000.0,0,167.46334838867188,10000.0,0.0,10000.0,0.0,9374.052334698814
2022-04-14 00:00:00-04:00,10000.0,0,162.44142150878906,10000.0,0.0,10000.0,0.0,9092.941238772366
2022-04-18 00:00:00-04:00,10000.0,0,162.22520446777344,10000.0,0.0,10000.0,0.0,9080.838113654921
2022-04-19 00:00:00-04:00,10000.0,0,164.51504516601562,10000.0,0.0,10000.0,0.0,9209.015931368363
2022-04-20 00:00:00-04:00,10000.0,0,164.3479461669922,10000.0,0.0,10000.0,0.0,9199.662274123399
2022-04-21 00:00:00-04:00,10000.0,0,163.5519561767578,10000.0,0.0,10000.0,0.0,9155.105349290896
2022-04-22 00:00:00-04:00,10000.0,0,159.00173950195312,10000.0,0.0,10000.0,0.0,8900.399052932595
2022-04-25 00:00:00-04:00,10000.0,0,160.07293701171875,10000.0,0.0,10000.0,0.0,8960.361197568784
2022-04-26 00:00:00-04:00,10000.0,0,154.0977325439453,10000.0,0.0,10000.0,0.0,8625.888729829549
2022-04-27 00:00:00-04:00,10000.0,0,153.87167358398438,10000.0,0.0,10000.0,0.0,8613.234686172884
2022-04-28 00:00:00-04:00,10000.0,0,160.81985473632812,10000.0,0.0,10000.0,0.0,9002.171216940618
2022-04-29 00:00:00-04:00,10000.0,0,154.93307495117188,10000.0,0.0,10000.0,0.0,8672.648474681664
2022-05-02 00:00:00-04:00,10000.0,0,155.2377471923828,10000.0,0.0,10000.0,0.0,8689.70303355393
2022-05-03 00:00:00-04:00,10000.0,0,156.73153686523438,10000.0,0.0,10000.0,0.0,8773.320509885785
2022-05-04 00:00:00-04:00,10000.0,0,163.1588134765625,10000.0,0.0,10000.0,0.0,9133.098502526538
2022-05-05 00:00:00-04:00,10000.0,0,154.06826782226562,10000.0,0.0,10000.0,0.0,8624.239390760968
2022-05-06 00:00:00-04:00,10000.0,0,154.79653930664062,10000.0,0.0,10000.0,0.0,8665.00565438873
2022-05-09 00:00:00-04:00,10000.0,0,149.65899658203125,10000.0,0.0,10000.0,0.0,8377.422760366664
2022-05-10 00:00:00-04:00,10000.0,0,152.07028198242188,10000.0,0.0,10000.0,0.0,8512.398656612902
2022-05-11 00:00:00-04:00,10000.0,0,144.18673706054688,10000.0,0.0,10000.0,0.0,8071.103511187491
2022-05-12 00:00:00-04:00,10000.0,0,140.30894470214844,10000.0,0.0,10000.0,0.0,7854.037336048352
2022-05-13 00:00:00-04:00,10000.0,0,144.787109375,10000.0,0.0,10000.0,0.0,8104.710396217198
2022-05-16 00:00:00-04:00,10000.0,0,143.24191284179688,10000.0,0.0,10000.0,0.0,8018.215331422344
2022-05-17 00:00:00-04:00,10000.0,0,146.88352966308594,10000.0,0.0,10000.0,0.0,8222.061169894736
2022-05-18 00:00:00-04:00,10000.0,0,138.59645080566406,10000.0,0.0,10000.0,0.0,7758.1775102240235
2022-05-19 00:00:00-04:00,10000.0,0,135.18128967285156,10000.0,0.0,10000.0,0.0,7567.007922977318
2022-05-20 00:00:00-04:00,10000.0,0,135.41746520996094,10000.0,0.0,10000.0,0.0,7580.228259644065
2022-05-23 00:00:00-04:00,10000.0,0,140.85031127929688,10000.0,0.0,10000.0,0.0,7884.341272254547
2022-05-24 00:00:00-04:00,10000.0,0,138.14370727539062,10000.0,0.0,10000.0,0.0,7732.834403282621
2022-05-25 00:00:00-04:00,10000.0,0,138.3011932373047,10000.0,0.0,10000.0,0.0,7741.649954047415
2022-05-26 00:00:00-04:00,10000.0,0,141.5097198486328,10000.0,0.0,10000.0,0.0,7921.252814382306
2022-05-27 00:00:00-04:00,10000.0,0,147.27719116210938,10000.0,0.0,10000.0,0.0,8244.097057326277
2022-05-31 00:00:00-04:00,10000.0,0,146.48983764648438,10000.0,0.0,10000.0,0.0,8200.023574188655
2022-06-01 00:00:00-04:00,10000.0,0,146.36187744140625,10000.0,0.0,10000.0,0.0,8192.860779041523
2022-06-02 00:00:00-04:00,10000.0,0,148.82237243652344,10000.0,0.0,10000.0,0.0,8330.59126798386
2022-06-03 00:00:00-04:00,10000.0,0,143.08444213867188,10000.0,0.0,10000.0,0.0,8009.40063479482
2022-06-06 00:00:00-04:00,10000.0,0,143.83245849609375,10000.0,0.0,10000.0,0.0,8051.272152050101
2022-06-07 00:00:00-04:00,10000.0,0,146.36187744140625,10000.0,0.0,10000.0,0.0,8192.860779041523
2022-06-08 00:00:00-04:00,10000.0,0,145.62371826171875,10000.0,0.0,10000.0,0.0,8151.541034462731
2022-06-09 00:00:00-04:00,10000.0,0,140.38771057128906,10000.0,0.0,10000.0,0.0,7858.446392636653
2022-06-10 00:00:00-04:00,10000.0,0,134.96475219726562,10000.0,0.0,10000.0,0.0,7554.886860977202
2022-06-13 00:00:00-04:00,10000.0,0,129.79759216308594,10000.0,0.0,10000.0,0.0,7265.646086513856
2022-06-14 00:00:00-04:00,10000.0,0,130.66371154785156,10000.0,0.0,10000.0,0.0,7314.128626239781
2022-06-15 00:00:00-04:00,10000.0,0,133.29156494140625,10000.0,0.0,10000.0,0.0,7461.227292760675
2022-06-16 00:00:00-04:00,10000.0,0,128.00634765625,10000.0,0.0,10000.0,0.0,7165.378058238496
2022-06-17 00:00:00-04:00,10000.0,0,129.48265075683594,10000.0,0.0,10000.0,0.0,7248.016693258807
2022-06-21 00:00:00-04:00,10000.0,0,133.724609375,10000.0,0.0,10000.0,0.0,7485.467708486367
2022-06-22 00:00:00-04:00,10000.0,0,133.21282958984375,10000.0,0.0,10000.0,0.0,7456.819944446913
2022-06-23 00:00:00-04:00,10000.0,0,136.0867462158203,10000.0,0.0,10000.0,0.0,7617.692428585583
2022-06-24 00:00:00-04:00,10000.0,0,139.42320251464844,10000.0,0.0,10000.0,0.0,7804.456375793067
2022-06-27 00:00:00-04:00,10000.0,0,139.42320251464844,10000.0,0.0,10000.0,0.0,7804.456375793067
2022-06-28 00:00:00-04:00,10000.0,0,135.26983642578125,10000.0,0.0,10000.0,0.0,7571.96448155576
2022-06-29 00:00:00-04:00,10000.0,0,137.03155517578125,10000.0,0.0,10000.0,0.0,7670.57975421346
2022-06-30 00:00:00-04:00,10000.0,0,134.56118774414062,10000.0,0.0,10000.0,0.0,7532.29663845736
2022-07-01 00:00:00-04:00,10000.0,0,136.73629760742188,10000.0,0.0,10000.0,0.0,7654.052198036851
2022-07-05 00:00:00-04:00,10000.0,0,139.3247833251953,10000.0,0.0,10000.0,0.0,7798.947190400864
2022-07-06 00:00:00-04:00,10000.0,0,140.66326904296875,10000.0,0.0,10000.0,0.0,7873.871257597551
2022-07-07 00:00:00-04:00,10000.0,0,144.03912353515625,10000.0,0.0,10000.0,0.0,8062.8405872364565
2022-07-08 00:00:00-04:00,10000.0,0,144.71824645996094,10000.0,0.0,10000.0,0.0,8100.855674717195
2022-07-11 00:00:00-04:00,10000.0,0,142.58251953125,10000.0,0.0,10000.0,0.0,7981.304643431856
2022-07-12 00:00:00-04:00,10000.0,0,143.55686950683594,10000.0,0.0,10000.0,0.0,8035.845578814663
2022-07-13 00:00:00-04:00,10000.0,0,143.19273376464844,10000.0,0.0,10000.0,0.0,8015.462447000783
2022-07-14 00:00:00-04:00,10000.0,0,146.12567138671875,10000.0,0.0,10000.0,0.0,8179.6387341002355
2022-07-15 00:00:00-04:00,10000.0,0,147.79884338378906,10000.0,0.0,10000.0,0.0,8273.297448179492
2022-07-18 00:00:00-04:00,10000.0,0,144.74777221679688,10000.0,0.0,10000.0,0.0,8102.508430334857
2022-07-19 00:00:00-04:00,10000.0,0,148.61570739746094,10000.0,0.0,10000.0,0.0,8319.022832797506
2022-07-20 00:00:00-04:00,10000.0,0,150.6234893798828,10000.0,0.0,10000.0,0.0,8431.411923072981
2022-07-21 00:00:00-04:00,10000.0,0,152.89703369140625,10000.0,0.0,10000.0,0.0,8558.677522181946
2022-07-22 00:00:00-04:00,10000.0,0,151.65692138671875,10000.0,0.0,10000.0,0.0,8489.260077965651
2022-07-25 00:00:00-04:00,10000.0,0,150.53489685058594,10000.0,0.0,10000.0,0.0,8426.45280208273
2022-07-26 00:00:00-04:00,10000.0,0,149.2062225341797,10000.0,0.0,10000.0,0.0,8352.077945150722
2022-07-27 00:00:00-04:00,10000.0,0,154.3142852783203,10000.0,0.0,10000.0,0.0,8638.010645966935
2022-07-28 00:00:00-04:00,10000.0,0,154.86546325683594,10000.0,0.0,10000.0,0.0,8668.86379243781
2022-07-29 00:00:00-04:00,10000.0,0,159.94395446777344,10000.0,0.0,10000.0,0.0,8953.141175224553
2022-08-01 00:00:00-04:00,10000.0,0,158.95977783203125,10000.0,0.0,10000.0,0.0,8898.050175439796
2022-08-02 00:00:00-04:00,10000.0,0,157.48345947265625,10000.0,0.0,10000.0,0.0,8815.410686282214
2022-08-03 00:00:00-04:00,10000.0,0,163.50682067871094,10000.0,0.0,10000.0,0.0,9152.578811245914
2022-08-04 00:00:00-04:00,10000.0,0,163.19186401367188,10000.0,0.0,10000.0,0.0,9134.948563853595
2022-08-05 00:00:00-04:00,10000.0,0,162.96519470214844,10000.0,0.0,10000.0,0.0,9122.260354706126
2022-08-08 00:00:00-04:00,10000.0,0,162.49209594726562,10000.0,0.0,10000.0,0.0,9095.777828646398
2022-08-09 00:00:00-04:00,10000.0,0,162.54139709472656,10000.0,0.0,10000.0,0.0,9098.53754616612
2022-08-10 00:00:00-04:00,10000.0,0,166.79905700683594,10000.0,0.0,10000.0,0.0,9336.867468644621
2022-08-11 00:00:00-04:00,10000.0,0,166.0598907470703,10000.0,0.0,10000.0,0.0,9295.491351006003
2022-08-12 00:00:00-04:00,10000.0,0,169.61782836914062,10000.0,0.0,10000.0,0.0,9494.653100689118
2022-08-15 00:00:00-04:00,10000.0,0,170.69210815429688,10000.0,0.0,10000.0,0.0,9554.787781053868
2022-08-16 00:00:00-04:00,10000.0,0,170.53440856933594,10000.0,0.0,10000.0,0.0,9545.960272367292
2022-08-17 00:00:00-04:00,10000.0,0,172.0325164794922,10000.0,0.0,10000.0,0.0,9629.81946954659
2022-08-18 00:00:00-04:00,10000.0,0,171.63824462890625,10000.0,0.0,10000.0,0.0,9607.749416624245
2022-08-19 00:00:00-04:00,10000.0,0,169.04620361328125,10000.0,0.0,10000.0,0.0,9462.655410276297
2022-08-22 00:00:00-04:00,10000.0,0,165.15316772460938,10000.0,0.0,10000.0,0.0,9244.73595200432
2022-08-23 00:00:00-04:00,10000.0,0,164.8180389404297,10000.0,0.0,10000.0,0.0,9225.976535140917
2022-08-24 00:00:00-04:00,10000.0,0,165.11373901367188,10000.0,0.0,10000.0,0.0,9242.528861298357
2022-08-25 00:00:00-04:00,10000.0,0,167.57766723632812,10000.0,0.0,10000.0,0.0,9380.451531126471
2022-08-26 00:00:00-04:00,10000.0,0,161.26016235351562,10000.0,0.0,10000.0,0.0,9026.818202006882
2022-08-29 00:00:00-04:00,10000.0,0,159.05247497558594,10000.0,0.0,10000.0,0.0,8903.239059355708
2022-08-30 00:00:00-04:00,10000.0,0,156.6180419921875,10000.0,0.0,10000.0,0.0,8766.967436870715
2022-08-31 00:00:00-04:00,10000.0,0,154.95242309570312,10000.0,0.0,10000.0,0.0,8673.731520740163
2022-09-01 00:00:00-04:00,10000.0,0,155.68177795410156,10000.0,0.0,10000.0,0.0,8714.5584281141
2022-09-02 00:00:00-04:00,10000.0,0,153.56277465820312,10000.0,0.0,10000.0,0.0,8595.943531276798
2022-09-06 00:00:00-04:00,10000.0,0,152.30123901367188,10000.0,0.0,10000.0,0.0,8525.326878333271
2022-09-07 00:00:00-04:00,10000.0,0,153.71058654785156,10000.0,0.0,10000.0,0.0,8604.217559012344
2022-09-08 00:00:00-04:00,10000.0,0,152.23226928710938,10000.0,0.0,10000.0,0.0,8521.466177872378
2022-09-09 00:00:00-04:00,10000.0,0,155.1002655029297,10000.0,0.0,10000.0,0.0,8682.007256750247
2022-09-12 00:00:00-04:00,10000.0,0,161.07286071777344,10000.0,0.0,10000.0,0.0,9016.333667016293
2022-09-13 00:00:00-04:00,10000.0,0,151.6211700439453,10000.0,0.0,10000.0,0.0,8487.258834341785
2022-09-14 00:00:00-04:00,10000.0,0,153.0699920654297,10000.0,0.0,10000.0,0.0,8568.35916813863
2022-09-15 00:00:00-04:00,10000.0,0,150.17239379882812,10000.0,0.0,10000.0,0.0,8406.161062956751
2022-09-16 00:00:00-04:00,10000.0,0,148.5264434814453,10000.0,0.0,10000.0,0.0,8314.026129767368
2022-09-19 00:00:00-04:00,10000.0,0,152.25193786621094,10000.0,0.0,10000.0,0.0,8522.567160813549
2022-09-20 00:00:00-04:00,10000.0,0,154.63705444335938,10000.0,0.0,10000.0,0.0,8656.07821164155
2022-09-21 00:00:00-04:00,10000.0,0,151.5029296875,10000.0,0.0,10000.0,0.0,8480.64012463571
2022-09-22 00:00:00-04:00,10000.0,0,150.53704833984375,10000.0,0.0,10000.0,0.0,8426.573235437814
2022-09-23 00:00:00-04:00,10000.0,0,148.26036071777344,10000.0,0.0,10000.0,0.0,8299.131684051208
2022-09-26 00:00:00-04:00,10000.0,0,148.595458984375,10000.0,0.0,10000.0,0.0,8317.88939264007
2022-09-27 00:00:00-04:00,10000.0,0,149.57119750976562,10000.0,0.0,10000.0,0.0,8372.508054514457
2022-09-28 00:00:00-04:00,10000.0,0,147.67886352539062,10000.0,0.0,10000.0,0.0,8266.581366824626
2022-09-29 00:00:00-04:00,10000.0,0,140.42503356933594,10000.0,0.0,10000.0,0.0,7860.535612399341
2022-09-30 00:00:00-04:00,10000.0,0,136.20677185058594,10000.0,0.0,10000.0,0.0,7624.41107235226
2022-10-03 00:00:00-04:00,10000.0,0,140.39547729492188,10000.0,0.0,10000.0,0.0,7858.881148507139
2022-10-04 00:00:00-04:00,10000.0,0,143.99281311035156,10000.0,0.0,10000.0,0.0,8060.248280621676
2022-10-05 00:00:00-04:00,10000.0,0,144.28848266601562,10000.0,0.0,10000.0,0.0,8076.798898504577
2022-10-06 00:00:00-04:00,10000.0,0,143.33248901367188,10000.0,0.0,10000.0,0.0,8023.285490257711
2022-10-07 00:00:00-04:00,10000.0,0,138.0695037841797,10000.0,0.0,10000.0,0.0,7728.680733738081
2022-10-10 00:00:00-04:00,10000.0,0,138.3947296142578,10000.0,0.0,10000.0,0.0,7746.885815513183
2022-10-11 00:00:00-04:00,10000.0,0,136.97552490234375,10000.0,0.0,10000.0,0.0,7667.443362157619
2022-10-12 00:00:00-04:00,10000.0,0,136.34474182128906,10000.0,0.0,10000.0,0.0,7632.134181548586
2022-10-13 00:00:00-04:00,10000.0,0,140.92767333984375,10000.0,0.0,10000.0,0.0,7888.671748213999
2022-10-14 00:00:00-04:00,10000.0,0,136.38417053222656,10000.0,0.0,10000.0,0.0,7634.341272254547
2022-10-17 00:00:00-04:00,10000.0,0,140.35606384277344,10000.0,0.0,10000.0,0.0,7856.674911938448
2022-10-18 00:00:00-04:00,10000.0,0,141.67672729492188,10000.0,0.0,10000.0,0.0,7930.601346803648
2022-10-19 00:00:00-04:00,10000.0,0,141.78515625,10000.0,0.0,10000.0,0.0,7936.670846245042
2022-10-20 00:00:00-04:00,10000.0,0,141.32191467285156,10000.0,0.0,10000.0,0.0,7910.740092861804
2022-10-21 00:00:00-04:00,10000.0,0,145.14593505859375,10000.0,0.0,10000.0,0.0,8124.796288261079
2022-10-24 00:00:00-04:00,10000.0,0,147.2944793701172,10000.0,0.0,10000.0,0.0,8245.064794853311
2022-10-25 00:00:00-04:00,10000.0,0,150.142822265625,10000.0,0.0,10000.0,0.0,8404.505744927279
2022-10-26 00:00:00-04:00,10000.0,0,147.19593811035156,10000.0,0.0,10000.0,0.0,8239.548776362948
2022-10-27 00:00:00-04:00,10000.0,0,142.71156311035156,10000.0,0.0,10000.0,0.0,7988.528082325167
2022-10-28 00:00:00-04:00,10000.0,0,153.49378967285156,10000.0,0.0,10000.0,0.0,8592.081976678637
2022-10-31 00:00:00-04:00,10000.0,0,151.12840270996094,10000.0,0.0,10000.0,0.0,8459.675325340886
2022-11-01 00:00:00-04:00,10000.0,0,148.47718811035156,10000.0,0.0,10000.0,0.0,8311.268974659455
2022-11-02 00:00:00-04:00,10000.0,0,142.938232421875,10000.0,0.0,10000.0,0.0,8001.216291472636
2022-11-03 00:00:00-04:00,10000.0,0,136.87696838378906,10000.0,0.0,10000.0,0.0,7661.926489529986
2022-11-04 00:00:00-04:00,10000.0,0,136.6104278564453,10000.0,0.0,10000.0,0.0,7647.006419695723
2022-11-07 00:00:00-05:00,10000.0,0,137.14349365234375,10000.0,0.0,10000.0,0.0,7676.845705226979
2022-11-08 00:00:00-05:00,10000.0,0,137.716064453125,10000.0,0.0,10000.0,0.0,7708.8963521505475
2022-11-09 00:00:00-05:00,10000.0,0,133.14529418945312,10000.0,0.0,10000.0,0.0,7453.03953288941
2022-11-10 00:00:00-05:00,10000.0,0,144.9918212890625,10000.0,0.0,10000.0,0.0,8116.169501832979
2022-11-11 00:00:00-05:00,10000.0,0,147.78564453125,10000.0,0.0,10000.0,0.0,8272.558619440848
2022-11-14 00:00:00-05:00,10000.0,0,146.38380432128906,10000.0,0.0,10000.0,0.0,8194.088174298668
2022-11-15 00:00:00-05:00,10000.0,0,148.12130737304688,10000.0,0.0,10000.0,0.0,8291.347931108705
2022-11-16 00:00:00-05:00,10000.0,0,146.8872833251953,10000.0,0.0,10000.0,0.0,8222.271287663183
2022-11-17 00:00:00-05:00,10000.0,0,148.7926025390625,10000.0,0.0,10000.0,0.0,8328.924846169879
2022-11-18 00:00:00-05:00,10000.0,0,149.35531616210938,10000.0,0.0,10000.0,0.0,8360.423720416957
2022-11-21 00:00:00-05:00,10000.0,0,146.11724853515625,10000.0,0.0,10000.0,0.0,8179.167250327135
2022-11-22 00:00:00-05:00,10000.0,0,148.259521484375,10000.0,0.0,10000.0,0.0,8299.084706501351
2022-11-23 00:00:00-05:00,10000.0,0,149.13812255859375,10000.0,0.0,10000.0,0.0,8348.265930514226
2022-11-25 00:00:00-05:00,10000.0,0,146.21597290039062,10000.0,0.0,10000.0,0.0,8184.69351846474
2022-11-28 00:00:00-05:00,10000.0,0,142.375732421875,10000.0,0.0,10000.0,0.0,7969.729375147339
2022-11-29 00:00:00-05:00,10000.0,0,139.36473083496094,10000.0,0.0,10000.0,0.0,7801.1833217740095
2022-11-30 00:00:00-05:00,10000.0,0,146.13699340820312,10000.0,0.0,10000.0,0.0,8180.272503954656
2022-12-01 00:00:00-05:00,10000.0,0,146.4134063720703,10000.0,0.0,10000.0,0.0,8195.74520060268
2022-12-02 00:00:00-05:00,10000.0,0,145.9197998046875,10000.0,0.0,10000.0,0.0,8168.114714051925
2022-12-05 00:00:00-05:00,10000.0,0,144.75491333007812,10000.0,0.0,10000.0,0.0,8102.908166577267
2022-12-06 00:00:00-05:00,10000.0,0,141.0824737548828,10000.0,0.0,10000.0,0.0,7897.336970819255
2022-12-07 00:00:00-05:00,10000.0,0,139.13768005371094,10000.0,0.0,10000.0,0.0,7788.473759194788
2022-12-08 00:00:00-05:00,10000.0,0,140.8258056640625,10000.0,0.0,10000.0,0.0,7882.969527798752
2022-12-09 00:00:00-05:00,10000.0,0,140.34207153320312,10000.0,0.0,10000.0,0.0,7855.891668061758
2022-12-12 00:00:00-05:00,10000.0,0,142.6422576904297,10000.0,0.0,10000.0,0.0,7984.648590844332
2022-12-13 00:00:00-05:00,10000.0,0,143.60975646972656,10000.0,0.0,10000.0,0.0,8038.806018592861
2022-12-14 00:00:00-05:00,10000.0,0,141.37864685058594,10000.0,0.0,10000.0,0.0,7913.91577523207
